Region|SoateRegion|Raion|SoateRaion7|Scm_Code|Scm_NewCode|NewName|Age|Total|men|women|visitTotal|VisitMen|VisitWomen|mhi
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|51|937|395|542|1675|494|1166|522
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|52|959|430|529|1701|609|1045|574
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|53|858|403|455|1571|562|994|515
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|54|844|381|463|1476|470|994|510
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|55|899|393|506|1584|587|958|569
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|56|837|379|458|1564|622|915|531
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|57|826|387|439|1585|672|898|549
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|58|705|335|370|1332|530|782|433
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|59|771|362|409|1691|722|957|507
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|60|664|296|368|1485|555|938|491
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|61|662|303|359|1327|493|803|473
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|62|569|259|310|1167|485|650|444
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|63|478|235|243|995|420|585|414
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|64|446|220|226|946|370|564|386
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|65|391|190|201|784|309|493|352
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|66|288|127|161|685|218|486|258
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|67|268|124|144|507|224|292|243
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|68|216|91|125|546|193|344|202
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|69|212|85|127|427|109|309|197
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|70|184|67|117|297|86|218|184
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|71|145|45|100|321|68|244|145
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|72|142|53|89|333|118|210|142
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|73|146|47|99|310|105|204|145
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|74|110|35|75|241|75|192|110
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|75|99|37|62|178|76|93|99
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|76|76|24|52|162|22|132|76
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|77|49|16|33|69|10|55|49
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|78|23|9|14|39|20|19|23
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|79|27|17|10|43|27|15|27
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|80|52|21|31|97|34|62|52
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|81|48|15|33|52|13|41|48
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|82|67|23|44|50|9|41|67
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|83|63|17|46|52|21|28|63
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|84|62|24|38|68|15|54|62
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|85|35|11|24|28|6|22|35
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|86|51|16|35|54|10|44|51
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|87|33|15|18|30|0|30|33
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|88|23|7|16|3|0|3|23
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|89|26|7|19|6|3|8|26
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|90|40|8|32|9|0|9|40
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|91|16|2|14|4|0|4|16
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|92|23|7|16|8|0|8|23
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|93|22|5|17|0|0|0|22
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|94|19|10|9|1|0|1|19
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|95|9|1|8|0|0|0|9
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|96|6|2|4|0|0|0|6
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|97|5|0|5|5|0|5|5
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|98|7|1|6|0|0|0|7
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|99|5|1|4|9|0|9|5
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|100|5|1|4|0|0|0|5
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142585|142521|ЦСМ №9|102|1|0|1|0|0|0|1
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|0|2568|1329|1239|20699|10968|9864|2568
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|1|2902|1478|1424|12150|6396|5793|2902
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|2|3181|1654|1527|10904|6002|4877|3181
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|3|3178|1613|1565|8690|4393|4250|3178
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|4|3501|1769|1732|7775|4105|3680|3501
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|5|3117|1577|1540|6239|3391|2859|3117
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|6|3218|1601|1617|6288|3240|2986|3218
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|7|3413|1725|1688|4384|2336|2031|3413
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|8|3361|1679|1682|3442|1759|1740|3361
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|9|3187|1555|1632|3062|1538|1517|3187
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|10|2987|1521|1466|3078|1637|1452|2984
Бишкекский горкенеш|4171100000000000|Свердловский район|41711204000000000|142705|142351|ЦСМ №5|11|2932|1541|1391|3057|1635|1424|2931
